,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_in_euros,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,neighborhood,available,five_day_dollar_price
646,10145992,0.14,False,Zuid,52.34292,4.84409,Private room,1,1,1,10,$125.00,3,1125,True,8,0,4.67,False,,125.0,375.0,0.08,0.19,0.18,4.99,Zuid,0.5945205479452055,108.01369863013699
647,10190247,0.52,False,Bos en Lommer,52.37667,4.86151,Entire home/apt,4,2,3,8,$199.00,1,1125,True,0,0,4.79,False,,49.75,199.0,0.07,0.15,0.17,4.99,Bos en Lommer,0.0,173.625
648,10196589,0.79,False,Centrum-West,52.36711,4.8931,Entire home/apt,3,2,3,5,$247.00,2,4,True,0,0,4.84,True,,82.33,494.0,0.04,0.26,0.19,4.99,Centrum-West,0.6,268.0
649,10259094,0.75,False,Centrum-West,52.37908,4.88982,Private room,2,1,1,1,$104.00,1,1125,True,0,3,4.86,True,,52.0,104.0,0.07,0.11,0.15,4.99,Centrum-West,0.0,115.0
650,10276899,0.71,True,Centrum-Oost,52.35898,4.89511,Private room,2,1,2,10,$183.00,3,30,True,1,7,4.98,True,,91.5,549.0,0.11,0.15,0.19,4.99,Centrum-Oost,0.19667590027700832,192.41551246537395
651,10320950,0.78,True,Oud-Oost,52.35683,4.90997,Entire home/apt,6,3,6,15,$400.00,3,10,True,1,0,4.24,True,,66.67,1200.0,0.08,0.06,0.32,10.99,Oud-Oost,0.33424657534246577,400.0
652,10366937,0.64,False,Centrum-Oost,52.36603,4.89189,Entire home/apt,4,3,3,20,$414.00,3,360,True,0,2,4.31,True,,103.5,1242.0,0.06,0.3,0.17,10.99,Centrum-Oost,0.4520547945205479,438.7671232876712
653,10379281,0.9500000000000001,False,Noord-West,52.42236,4.89511,Entire home/apt,2,1,1,4,$248.00,4,1125,True,0,0,4.9,False,,124.0,992.0,0.07,0.2,0.19,4.99,Noord-West,0.07945205479452055,248.2876712328767
654,10421029,0.09,False,Centrum-Oost,52.36077,4.88909,Entire home/apt,4,1,2,8,$172.00,4,30,True,0,0,4.74,False,,43.0,688.0,0.09,0.23,0.18,4.99,Centrum-Oost,0.3315068493150685,172.0
655,10468991,1.0,False,IJburg - Zeeburgereiland,52.35155,4.9929,Entire home/apt,4,4,4,17,$455.00,5,1125,True,0,0,4.68,False,,113.75,2275.0,0.13,0.12,0.12,10.99,IJburg - Zeeburgereiland,0.1589041095890411,472.3917808219178
656,10483384,0.8300000000000001,False,De Baarsjes - Oud-West,52.36426,4.85908,Entire home/apt,4,2,2,15,$350.00,3,1125,True,0,1,4.95,False,,87.5,1050.0,0.1,0.24,0.16,4.99,De Baarsjes - Oud-West,0.006389776357827476,350.0
657,10492761,0.68,True,Zuid,52.3499,4.85738,Private room,2,1,1,1,$80.00,2,30,True,2,1,4.8,False,,40.0,160.0,0.06,0.12,0.15,4.99,Zuid,0.17204301075268819,56.0
658,10510906,0.46,False,De Baarsjes - Oud-West,52.35974,4.85972,Entire home/apt,1,1,1,1,$99.00,3,1125,True,0,0,4.86,False,,99.0,297.0,0.06,0.1,0.16,4.99,De Baarsjes - Oud-West,0.0,99.0
659,10522903,0.68,False,Centrum-West,52.37412,4.88836,Entire home/apt,4,1,2,4,$140.00,7,7,True,0,3,4.58,True,,35.0,980.0,0.08,0.17,0.2,4.99,Centrum-West,0.13972602739726028,142.32876712328766
660,10538208,0.69,False,Centrum-West,52.38012,4.88689,Private room,2,1,1,4,$140.00,3,1125,True,9,4,4.54,True,,70.0,420.0,0.06,0.13,0.17,4.99,Centrum-West,0.024657534246575342,100.18630136986302
661,10549599,0.16,False,Centrum-Oost,52.37427,4.90485,Entire home/apt,2,1,1,9,$240.00,10,30,True,14,0,4.74,False,,120.0,2400.0,0.08,0.14,0.28,4.99,Centrum-Oost,0.9178082191780822,240.0
662,10569785,0.0,False,Geuzenveld - Slotermeer,52.38283,4.83621,Private room,2,1,1,3,$55.00,10,90,True,0,0,4.16,False,,27.5,550.0,0.06,0.13,0.17,2.99,Geuzenveld - Slotermeer,0.0,57.6958904109589
663,10593371,0.5,False,Centrum-West,52.37675,4.88453,Entire home/apt,2,1,1,11,$151.00,3,1125,True,9,1,4.96,False,,75.5,453.0,0.07,0.12,0.23,4.99,Centrum-West,0.2664835164835165,148.41758241758242
664,10625213,0.67,False,De Baarsjes - Oud-West,52.37232,4.86289,Entire home/apt,2,1,2,3,$140.00,3,1125,True,0,0,4.71,False,,70.0,420.0,0.06,0.15,0.2,4.99,De Baarsjes - Oud-West,0.0,140.0
665,10817619,0.45,False,De Pijp - Rivierenbuurt,52.35277,4.90114,Entire home/apt,2,1,1,10,$170.00,3,7,True,0,1,4.89,False,,85.0,510.0,0.09,0.24,0.2,4.99,De Pijp - Rivierenbuurt,0.0,170.0
666,10823505,0.5700000000000001,False,Noord-West,52.40745,4.90396,Entire home/apt,8,4,6,4,$150.00,5,1125,True,0,0,4.81,False,,18.75,750.0,0.07,0.12,0.21,4.99,Noord-West,0.4328767123287671,155.15068493150685
667,11000373,1.0,False,IJburg - Zeeburgereiland,52.35628,4.99844,Entire home/apt,4,4,5,11,$257.00,4,14,True,0,0,4.9,False,,64.25,1028.0,0.05,0.24,0.31,4.99,IJburg - Zeeburgereiland,0.1232876712328767,266.71232876712327
668,11035643,0.0,False,IJburg - Zeeburgereiland,52.36688,4.95835,Private room,2,1,2,1,$55.00,4,1125,True,0,0,4.449999999999999,False,,27.5,220.0,0.04,0.13,0.15,2.99,IJburg - Zeeburgereiland,0.0136986301369863,55.0
669,11054922,0.0,False,Centrum-West,52.37102,4.87885,Entire home/apt,4,4,4,10,$299.00,5,1125,True,0,1,4.85,False,,74.75,1495.0,0.17,0.15,0.15,4.99,Centrum-West,0.4383561643835616,299.0
670,11090880,0.98,False,De Baarsjes - Oud-West,52.37179,4.84972,Private room,4,1,2,1,$97.00,3,31,True,1,2,4.48,True,,24.25,291.0,0.06,0.11,0.15,4.99,De Baarsjes - Oud-West,0.6904109589041096,84.27671232876712
671,11098408,1.0,False,De Aker - Nieuw Sloten,52.34546,4.79649,Private room,1,1,1,3,$31.00,30,1125,True,0,0,4.29,True,,31.0,930.0,0.08,0.1,0.15,0.99,De Aker - Nieuw Sloten,0.5945205479452055,52.21917808219178
672,11161348,1.0,True,Centrum-Oost,52.36399,4.88232,Private room,2,1,1,7,$143.00,1,1124,True,3,5,4.87,False,,71.5,143.0,0.07,0.11,0.19,4.99,Centrum-Oost,0.9225806451612903,136.44516129032257
673,11161861,1.0,True,Centrum-Oost,52.36418,4.88261,Private room,2,1,1,7,$145.00,1,1124,True,7,5,4.8,False,,72.5,145.0,0.06,0.08,0.18,4.99,Centrum-Oost,0.9133333333333333,131.13333333333333
674,11165921,0.87,True,Centrum-Oost,52.36493,4.88541,Entire home/apt,2,1,1,7,$132.00,3,30,True,0,5,4.82,False,,66.0,396.0,0.07,0.13,0.14,4.99,Centrum-Oost,0.06128133704735376,132.81337047353762
675,11175840,0.56,False,De Pijp - Rivierenbuurt,52.34167,4.89479,Entire home/apt,2,1,1,10,$135.00,3,1125,True,2,0,4.96,False,,67.5,405.0,0.06,0.21,0.15,4.99,De Pijp - Rivierenbuurt,0.04657534246575343,148.9013698630137
676,11204463,0.8200000000000001,False,De Baarsjes - Oud-West,52.36725,4.85219,Private room,2,1,1,6,$155.00,3,1125,True,8,0,4.76,False,,77.5,465.0,0.08,0.1,0.18,4.99,De Baarsjes - Oud-West,0.1506849315068493,155.0
677,11217131,0.14,False,De Pijp - Rivierenbuurt,52.35597,4.88887,Entire home/apt,4,2,2,10,$300.00,3,30,True,0,0,5.0,False,,75.0,900.0,0.1,0.14,0.18,4.99,De Pijp - Rivierenbuurt,0.019178082191780823,321.07397260273973
678,11239298,0.74,True,Centrum-Oost,52.36385,4.88564,Entire home/apt,2,1,1,4,$136.00,3,30,True,2,4,4.79,True,,68.0,408.0,0.06,0.16,0.21,4.99,Centrum-Oost,0.084375,137.90625
679,11306432,0.78,False,De Pijp - Rivierenbuurt,52.35567,4.89477,Entire home/apt,4,2,3,11,$275.00,3,7,True,0,0,4.91,False,,68.75,825.0,0.05,0.33,0.3,4.99,De Pijp - Rivierenbuurt,0.0,275.0
680,11317473,0.54,False,De Pijp - Rivierenbuurt,52.34449,4.89515,Entire home/apt,4,2,3,13,$361.00,4,1125,True,1,2,4.88,False,,90.25,1444.0,0.09,0.24,0.26,4.99,De Pijp - Rivierenbuurt,0.010958904109589041,340.6849315068493
681,11354028,0.7400000000000001,True,Centrum-Oost,52.36472,4.90703,Private room,2,1,2,10,$145.00,3,30,True,0,0,4.88,True,,72.5,435.0,0.05,0.16,0.23,4.99,Centrum-Oost,0.0958904109589041,163.96438356164384
682,11358343,0.92,False,Watergraafsmeer,52.34199,4.92514,Entire home/apt,3,1,1,7,$140.00,3,30,True,2,1,4.85,False,,46.67,420.0,0.07,0.1,0.2,4.99,Watergraafsmeer,0.005479452054794521,140.0
683,11386080,0.5,False,Westerpark,52.39022,4.87878,Entire home/apt,2,1,1,6,$79.00,4,1125,True,0,0,5.0,False,,39.5,316.0,0.07,0.12,0.15,4.99,Westerpark,0.0,90.84931506849315
684,11404636,0.75,False,Centrum-West,52.38399,4.89329,Entire home/apt,4,3,3,2,$110.00,3,1125,True,0,0,4.88,False,,27.5,330.0,0.08,0.17,0.18,4.99,Centrum-West,0.0,110.0
685,11426523,1.0,False,Westerpark,52.38181,4.87683,Entire home/apt,2,1,1,14,$200.00,4,14,True,0,0,4.82,False,,100.0,800.0,0.07,0.16,0.15,4.99,Westerpark,0.019178082191780823,201.42465753424656
686,11517922,1.0,False,Oud-Oost,52.35345,4.91127,Entire home/apt,4,3,3,6,$200.00,3,24,True,0,1,5.0,False,,50.0,600.0,0.05,0.14,0.26,4.99,Oud-Oost,0.0,202.3972602739726
687,11600796,0.98,False,De Baarsjes - Oud-West,52.36665,4.86482,Private room,4,2,4,7,$200.00,2,14,True,8,2,4.73,True,,50.0,400.0,0.1,0.22,0.2,4.99,De Baarsjes - Oud-West,0.16346153846153846,204.15384615384616
688,11645006,0.25,False,Zuid,52.36038,4.87904,Entire home/apt,2,1,1,12,$175.00,12,18,True,0,0,5.0,False,,87.5,2100.0,0.07,0.23,0.19,4.99,Zuid,0.4767123287671233,175.0
689,11649293,0.8,False,IJburg - Zeeburgereiland,52.35092,5.00225,Entire home/apt,4,3,3,6,$180.00,5,1125,True,0,0,5.0,False,,45.0,900.0,0.07,0.2,0.22,4.99,IJburg - Zeeburgereiland,0.010958904109589041,178.5205479452055
690,11650024,0.6000000000000001,False,Centrum-Oost,52.36321,4.91804,Private room,2,1,1,1,$134.00,3,1125,True,3,9,4.97,False,,67.0,402.0,0.06,0.16,0.18,4.99,Centrum-Oost,0.2493150684931507,132.91780821917808
691,11711052,0.67,False,De Baarsjes - Oud-West,52.36152502350385,4.875519523981477,Entire home/apt,4,2,2,11,$350.00,3,10,True,0,1,4.88,False,,87.5,1050.0,0.08,0.21,0.21,4.99,De Baarsjes - Oud-West,0.0,350.0
692,11747373,0.62,False,Centrum-West,52.37118,4.87697,Entire home/apt,3,1,1,1,$191.00,3,1125,True,5,1,4.45,True,,63.67,573.0,0.09,0.15,0.17,4.99,Centrum-West,0.8873626373626373,317.8076923076923
693,11790061,0.67,False,De Baarsjes - Oud-West,52.36293,4.85629,Entire home/apt,3,2,3,14,$329.00,2,1125,True,0,2,4.82,False,,109.67,658.0,0.06,0.19,0.25,4.99,De Baarsjes - Oud-West,0.3333333333333333,329.0
694,11822995,1.0,False,De Baarsjes - Oud-West,52.36429,4.85056,Entire home/apt,2,1,1,5,$95.00,5,60,True,0,0,4.81,True,,47.5,475.0,0.07,0.15,0.17,4.99,De Baarsjes - Oud-West,0.0,95.0
695,11843850,0.54,True,Centrum-West,52.36655,4.89039,Entire home/apt,2,1,1,7,$275.00,3,1125,True,1,2,4.9,True,,137.5,825.0,0.07,0.1,0.23,4.99,Centrum-West,0.7863013698630137,275.06575342465754
696,11846023,0.9199999999999999,True,Centrum-West,52.36655,4.89039,Entire home/apt,2,1,1,11,$275.00,3,1125,True,5,1,4.89,True,,137.5,825.0,0.1,0.22,0.18,4.99,Centrum-West,0.7780821917808219,275.172602739726
697,11858660,1.0,False,De Pijp - Rivierenbuurt,52.35458,4.9039,Entire home/apt,2,1,1,9,$139.00,3,20,True,0,0,4.93,True,,69.5,417.0,0.06,0.18,0.2,4.99,De Pijp - Rivierenbuurt,0.0,139.27397260273972
698,11942440,0.0,False,Zuid,52.34558,4.86048,Entire home/apt,2,2,2,9,$225.00,3,45,True,2,0,5.0,False,,112.5,675.0,0.09,0.15,0.23,4.99,Zuid,0.6876712328767123,225.0
699,11962960,0.5800000000000001,False,Zuid,52.348694,4.856783,Entire home/apt,2,1,1,8,$159.00,9,30,True,0,0,4.82,False,,79.5,1431.0,0.07,0.23,0.21,4.99,Zuid,0.0,159.0
700,12006505,0.64,False,De Pijp - Rivierenbuurt,52.35388,4.89877,Entire home/apt,2,1,1,11,$127.00,3,60,True,0,0,4.85,False,,63.5,381.0,0.07,0.13,0.16,4.99,De Pijp - Rivierenbuurt,0.0,127.0
701,12039992,0.26,False,Zuid,52.34993,4.87882,Entire home/apt,4,3,3,8,$350.00,4,1125,True,0,0,4.84,False,,87.5,1400.0,0.14,0.18,0.26,4.99,Zuid,0.03561643835616438,350.0
702,12051114,0.76,False,Centrum-West,52.37592177748709,4.880416832196918,Entire home/apt,4,2,2,16,$420.00,3,28,True,3,0,4.01,True,,105.0,1260.0,0.07,0.2,0.29,10.99,Centrum-West,0.019178082191780823,420.0
703,12059101,0.72,True,De Pijp - Rivierenbuurt,52.34476,4.89201,Private room,4,2,4,6,$92.00,4,1125,True,5,4,4.83,False,,23.0,368.0,0.06,0.1,0.16,4.99,De Pijp - Rivierenbuurt,0.7945205479452054,82.05205479452054
704,12065591,0.7,False,Centrum-West,52.38018,4.87985,Private room,2,1,2,10,$149.00,4,190,True,1,2,4.81,True,,74.5,596.0,0.07,0.18,0.19,4.99,Centrum-West,0.6109589041095891,149.0
705,12088607,0.0,False,Oud-Oost,52.35866,4.93397,Entire home/apt,4,2,2,10,$226.00,3,25,True,0,0,4.0,False,,56.5,678.0,0.07,0.26,0.25,4.99,Oud-Oost,0.0,225.6986301369863
706,12139525,0.73,False,Zuid,52.35166,4.85767,Entire home/apt,6,4,6,17,$450.00,3,11,True,0,0,4.430000000000001,True,,75.0,1350.0,0.09,0.29,0.25,10.99,Zuid,0.052054794520547946,452.4246575342466
707,12164521,0.41,False,Zuid,52.35004,4.85956,Entire home/apt,2,1,1,13,$175.00,3,14,True,0,0,4.81,False,,87.5,525.0,0.09,0.12,0.23,4.99,Zuid,0.1917808219178082,174.44109589041096
708,12196335,0.5,False,Bos en Lommer,52.381359,4.855849,Entire home/apt,2,2,1,7,$120.00,1,1125,True,0,0,4.9,False,,60.0,120.0,0.08,0.21,0.16,4.99,Bos en Lommer,0.0,120.0
709,12215990,0.25000000000000006,False,Zuid,52.35165,4.84904,Entire home/apt,2,1,1,5,$145.00,3,30,True,0,0,5.0,True,,72.5,435.0,0.05,0.14,0.2,4.99,Zuid,0.0,145.0
710,12216213,0.56,False,Centrum-West,52.38001,4.88794,Private room,2,1,1,1,$100.00,3,1125,True,6,5,4.9,True,,50.0,300.0,0.07,0.14,0.17,4.99,Centrum-West,0.7123287671232876,100.0
711,12221842,0.0,False,De Pijp - Rivierenbuurt,52.34298,4.90093,Entire home/apt,2,1,1,3,$138.00,3,150,True,0,1,4.85,False,,69.0,414.0,0.06,0.17,0.18,4.99,De Pijp - Rivierenbuurt,0.021917808219178082,135.4931506849315
712,12227324,0.6799999999999999,False,De Pijp - Rivierenbuurt,52.34403,4.89232,Entire home/apt,2,1,1,5,$135.00,5,1125,True,0,0,4.82,False,,67.5,675.0,0.04,0.15,0.17,4.99,De Pijp - Rivierenbuurt,0.0,135.0
713,12251311,0.22,False,Noord-Oost,52.40583,4.93275,Entire home/apt,5,4,4,4,$120.00,10,60,True,0,0,4.86,False,,24.0,1200.0,0.05,0.13,0.19,4.99,Noord-Oost,0.0,170.05205479452056
714,12347938,1.0,False,Oud-Oost,52.35331,4.92009,Entire home/apt,6,2,4,1,$125.00,4,1125,True,0,0,4.67,False,,20.83,500.0,0.08,0.1,0.18,4.99,Oud-Oost,0.00821917808219178,131.73698630136985
715,12384368,1.0,False,Westerpark,52.38835,4.8876,Entire home/apt,2,1,1,2,$130.00,3,25,True,0,1,4.79,False,,65.0,390.0,0.05,0.17,0.2,4.99,Westerpark,0.0,130.37260273972603
716,12499692,1.0,False,Oud-Oost,52.35663,4.91654,Entire home/apt,2,1,1,5,$70.00,4,60,True,0,0,3.91,False,,35.0,280.0,0.06,0.12,0.15,2.99,Oud-Oost,0.0,77.58356164383562
717,12510553,0.63,False,Centrum-Oost,52.35819,4.89453,Private room,2,1,2,5,$150.00,3,30,True,6,0,4.93,False,,75.0,450.0,0.06,0.17,0.19,4.99,Centrum-Oost,0.01643835616438356,150.0246575342466
718,12548328,0.08999999999999997,False,De Pijp - Rivierenbuurt,52.34426,4.89841,Entire home/apt,2,1,2,12,$225.00,25,30,True,29,0,5.0,False,,112.5,5625.0,0.11,0.13,0.25,4.99,De Pijp - Rivierenbuurt,0.9972602739726028,225.0
719,12553513,0.25,False,Oud-Oost,52.36544,4.92655,Entire home/apt,2,1,1,9,$199.00,4,1125,True,0,0,4.7,False,,99.5,796.0,0.07,0.22,0.21,4.99,Oud-Oost,0.4273972602739726,199.0
720,12558413,0.7,False,Zuid,52.35339,4.84904,Entire home/apt,2,1,1,11,$125.00,3,1125,True,0,2,4.78,False,,62.5,375.0,0.07,0.15,0.2,4.99,Zuid,0.0,135.97808219178083
721,12596322,0.98,False,De Baarsjes - Oud-West,52.36357,4.87979,Entire home/apt,16,5,17,28,$750.00,3,365,True,14,2,3.5500000000000003,True,,46.88,2250.0,0.15,0.24,0.28,10.99,De Baarsjes - Oud-West,0.7452054794520548,795.413698630137
722,12597756,0.89,False,Centrum-West,52.36665,4.88049,Entire home/apt,8,2,5,20,$450.00,2,365,True,2,2,3.46,True,,56.25,900.0,0.12,0.18,0.2,10.99,Centrum-West,0.6346153846153846,527.9615384615385
723,12598630,0.25,False,Centrum-West,52.36727,4.88024,Entire home/apt,7,2,5,15,$460.00,2,365,True,5,0,4.04,True,,65.71,920.0,0.13,0.22,0.31,10.99,Centrum-West,0.5288461538461539,540.7596153846154
724,12598924,0.72,False,Centrum-West,52.367,4.8792,Entire home/apt,7,2,5,19,$460.00,2,365,True,4,6,3.9800000000000004,True,,65.71,920.0,0.1,0.16,0.24,10.99,Centrum-West,0.7692307692307693,532.4903846153846
725,12599072,0.98,False,De Baarsjes - Oud-West,52.36564,4.87855,Entire home/apt,7,2,5,16,$470.00,2,365,True,6,2,3.87,False,,67.14,940.0,0.05,0.19,0.21,10.99,De Baarsjes - Oud-West,0.7211538461538461,545.9230769230769
726,12619145,0.44,False,Westerpark,52.38416,4.87143,Entire home/apt,2,1,1,5,$98.00,3,1125,True,4,1,4.66,False,,49.0,294.0,0.05,0.13,0.17,4.99,Westerpark,0.41643835616438357,98.0
727,12637711,1.0,False,Noord-West,52.41826,4.90073,Entire home/apt,4,1,2,6,$111.00,3,3,True,0,2,4.89,False,,27.75,333.0,0.07,0.17,0.19,4.99,Noord-West,0.0,139.55342465753424
728,12733599,0.3,False,Watergraafsmeer,52.34991,4.94026,Private room,2,1,1,11,$79.00,30,1125,True,0,0,4.67,False,,39.5,2370.0,0.06,0.12,0.17,4.99,Watergraafsmeer,0.7013698630136986,75.91780821917808
729,12744183,0.0,False,De Baarsjes - Oud-West,52.37002,4.85226,Entire home/apt,2,1,1,3,$100.00,3,1125,True,0,0,4.97,False,,50.0,300.0,0.06,0.12,0.19,4.99,De Baarsjes - Oud-West,0.0,143.5068493150685
730,12761526,0.54,False,Watergraafsmeer,52.35442,4.93148,Entire home/apt,3,1,1,10,$109.00,4,30,True,0,0,4.74,False,,36.33,436.0,0.06,0.08,0.14,4.99,Watergraafsmeer,0.0,125.53150684931506
731,12772984,0.8300000000000001,False,Watergraafsmeer,52.34219,4.91696,Entire home/apt,4,3,4,6,$250.00,4,14,True,0,0,4.9,False,,62.5,1000.0,0.09,0.21,0.28,4.99,Watergraafsmeer,0.052054794520547946,257.1506849315069
732,12840460,0.44999999999999996,False,Zuid,52.35351,4.88529,Entire home/apt,2,1,1,3,$92.00,3,1125,True,0,0,4.96,False,,46.0,276.0,0.07,0.12,0.15,4.99,Zuid,0.0,91.56438356164384
733,12885866,0.0,False,Geuzenveld - Slotermeer,52.38116,4.83607,Private room,2,1,1,1,$50.00,10,90,True,0,0,4.57,False,,25.0,500.0,0.07,0.09,0.15,2.99,Geuzenveld - Slotermeer,0.0,52.728767123287675
734,12959197,0.89,False,Westerpark,52.38277,4.87446,Entire home/apt,2,1,1,9,$75.00,3,1125,True,0,0,4.81,False,,37.5,225.0,0.08,0.11,0.16,4.99,Westerpark,0.0,96.77808219178083
735,12970674,0.98,True,Centrum-Oost,52.36306,4.9083,Private room,2,1,1,2,$110.00,3,1125,True,0,0,4.94,True,,55.0,330.0,0.08,0.15,0.2,4.99,Centrum-Oost,0.0,111.43548387096774
736,13001861,0.0,False,Bos en Lommer,52.37732,4.86135,Entire home/apt,4,2,2,11,$200.00,3,20,True,0,0,4.91,False,,50.0,600.0,0.1,0.17,0.22,4.99,Bos en Lommer,0.0,200.0
737,13017363,0.2,False,Westerpark,52.37824,4.87087,Entire home/apt,2,1,1,8,$150.00,28,1125,True,0,0,4.89,False,,75.0,4200.0,0.08,0.08,0.2,4.99,Westerpark,0.25205479452054796,150.0
738,13017542,1.0,True,De Baarsjes - Oud-West,52.37027,4.85532,Entire home/apt,4,3,3,9,$196.00,4,30,True,0,2,4.9,False,,49.0,784.0,0.08,0.09,0.19,4.99,De Baarsjes - Oud-West,0.0136986301369863,199.08767123287672
739,13051355,0.5,False,Centrum-West,52.37103,4.89583,Private room,2,1,1,9,$156.00,1,1125,True,5,4,4.52,True,,78.0,156.0,0.06,0.15,0.21,4.99,Centrum-West,0.07692307692307693,156.17307692307693
740,13074889,0.6,False,Zuid,52.34389,4.86687,Entire home/apt,4,2,4,5,$240.00,4,30,True,0,1,4.94,False,,60.0,960.0,0.09,0.24,0.22,4.99,Zuid,0.00821917808219178,240.0
741,13103861,0.75,True,Centrum-Oost,52.36245,4.904,Private room,2,1,1,7,$77.00,3,12,True,1,5,4.8,False,,38.5,231.0,0.06,0.12,0.17,4.99,Centrum-Oost,0.29315068493150687,85.55616438356165
742,13135409,0.21000000000000008,False,Zuid,52.35079,4.85205,Entire home/apt,2,1,1,4,$90.00,4,1125,True,2,0,4.64,False,,45.0,360.0,0.07,0.08,0.16,4.99,Zuid,0.019178082191780823,96.36712328767123
743,13152028,0.27,False,Westerpark,52.3918,4.87313,Entire home/apt,4,2,2,11,$195.00,4,1125,True,0,0,4.86,False,,48.75,780.0,0.08,0.24,0.17,4.99,Westerpark,0.4465753424657534,195.0
744,13169294,0.0,False,Watergraafsmeer,52.35323,4.93898,Entire home/apt,4,3,3,4,$175.00,4,14,True,0,0,4.67,False,,43.75,700.0,0.09,0.24,0.21,4.99,Watergraafsmeer,0.0,175.0
745,13187427,1.0,False,Watergraafsmeer,52.35387,4.92996,Entire home/apt,4,4,4,7,$195.00,3,21,True,0,0,5.0,False,,48.75,585.0,0.06,0.18,0.18,4.99,Watergraafsmeer,0.0,195.0
746,13219341,0.5,False,Watergraafsmeer,52.34299,4.95102,Entire home/apt,4,3,4,9,$230.00,3,1125,True,0,0,4.89,False,,57.5,690.0,0.12,0.18,0.26,4.99,Watergraafsmeer,0.26301369863013696,230.0
747,13229949,0.0,False,Geuzenveld - Slotermeer,52.381,4.83538,Private room,2,1,1,2,$59.00,5,1125,True,0,0,3.67,False,,29.5,295.0,0.05,0.11,0.16,2.99,Geuzenveld - Slotermeer,0.0,59.0
748,13245827,0.25,False,Watergraafsmeer,52.35631,4.93949,Entire home/apt,4,2,4,14,$250.00,3,1125,True,0,0,5.0,False,,62.5,750.0,0.09,0.21,0.29,4.99,Watergraafsmeer,0.18904109589041096,250.0
749,13247212,0.5900000000000001,False,Centrum-Oost,52.37288,4.90648,Entire home/apt,4,1,1,14,$292.00,2,9,True,0,0,4.93,False,,73.0,584.0,0.1,0.14,0.21,4.99,Centrum-Oost,0.0,310.0
750,13256599,1.0,True,Centrum-West,52.36861,4.88607,Entire home/apt,3,1,1,12,$210.00,7,180,True,8,1,4.82,False,,70.0,1470.0,0.09,0.2,0.23,4.99,Centrum-West,0.7561643835616438,218.6027397260274
751,13272633,1.0,True,Centrum-Oost,52.36532,4.91091,Private room,4,2,2,12,$258.00,2,365,True,4,1,4.64,True,,64.5,516.0,0.11,0.2,0.21,4.99,Centrum-Oost,0.39452054794520547,281.2931506849315
752,13277304,0.0,False,IJburg - Zeeburgereiland,52.34993,5.00493,Entire home/apt,4,2,2,9,$135.00,3,21,True,0,0,4.83,False,,33.75,405.0,0.08,0.09,0.2,4.99,IJburg - Zeeburgereiland,0.0027397260273972603,135.0
753,13302853,0.4,False,Oostelijk Havengebied - Indische Buurt,52.37017,4.94396,Entire home/apt,4,5,6,8,$250.00,3,30,True,0,0,4.88,False,,62.5,750.0,0.1,0.27,0.16,4.99,Oostelijk Havengebied - Indische Buurt,0.024657534246575342,295.4958904109589
754,13314493,0.49000000000000005,False,Centrum-Oost,52.36397,4.90768,Private room,2,1,1,6,$95.00,3,1125,True,0,0,4.97,False,,47.5,285.0,0.04,0.12,0.17,4.99,Centrum-Oost,0.3287671232876712,95.0
755,13353566,1.0,False,Noord-Oost,52.38531,4.95352,Private room,4,2,2,10,$365.00,4,32,True,1,0,4.68,False,,91.25,1460.0,0.1,0.16,0.28,4.99,Noord-Oost,0.7616438356164383,365.26849315068495
756,13389882,0.8300000000000001,False,Westerpark,52.3789,4.87492,Entire home/apt,2,1,1,8,$250.00,5,1125,True,0,0,4.96,False,,125.0,1250.0,0.08,0.22,0.23,4.99,Westerpark,0.0,250.0
757,13421459,0.9500000000000001,False,Centrum-West,52.37178,4.88017,Entire home/apt,4,2,2,17,$394.00,3,30,True,0,0,4.46,False,,98.5,1182.0,0.16,0.26,0.24,4.99,Centrum-West,0.06628242074927954,381.2478386167147
758,13425006,0.75,False,Westerpark,52.37763,4.86895,Entire home/apt,3,2,2,7,$160.00,4,28,True,0,1,4.51,False,,53.33,640.0,0.06,0.23,0.27,4.99,Westerpark,0.0,160.0
759,13428614,1.0,False,Bos en Lommer,52.3779,4.86199,Entire home/apt,2,2,2,1,$99.00,3,29,True,0,0,5.0,False,,49.5,297.0,0.07,0.12,0.15,4.99,Bos en Lommer,0.0,111.05479452054794
760,13429174,1.0,True,De Baarsjes - Oud-West,52.37178,4.85301,Private room,1,1,1,2,$58.00,3,30,True,0,4,4.43,False,,58.0,174.0,0.05,0.07,0.14,2.99,De Baarsjes - Oud-West,0.027548209366391185,48.55096418732782
761,13439708,0.92,True,IJburg - Zeeburgereiland,52.35336,4.99456,Entire home/apt,4,2,3,17,$350.00,3,1125,True,0,0,4.9,False,,87.5,1050.0,0.09,0.18,0.2,4.99,IJburg - Zeeburgereiland,0.4246575342465753,350.0
762,13449471,0.55,False,De Pijp - Rivierenbuurt,52.35643,4.88806,Entire home/apt,6,3,7,15,$310.00,5,21,True,0,0,5.0,False,,51.67,1550.0,0.15,0.21,0.27,4.99,De Pijp - Rivierenbuurt,0.021917808219178082,297.4657534246575
